symbol,category,horizon,model,ml_return,bh_return,ml_sharpe,bh_sharpe,return_diff,sharpe_diff,beats_bh_return,beats_bh_sharpe
MA,momentum,10,Decision Tree,-0.05231154863425702,0.09347734614145109,-0.751369499029749,0.5128032786689823,-0.1457888947757081,-1.2641727776987315,False,False
MA,momentum,10,Random Forest,0.06665260935575534,0.09347734614145109,0.46468816504106336,0.5128032786689823,-0.026824736785695746,-0.04811511362791898,False,False
MA,momentum,10,XGBoost,0.08103396508825567,0.09347734614145109,0.7550500913675858,0.5128032786689823,-0.012443381053195424,0.2422468126986035,False,True
COST,momentum,5,Logistic Regression,-0.03389276087473936,-0.10888894304070595,-0.07228399575815153,-0.4301859457024402,0.0749961821659666,0.35790194994428864,True,True
COST,momentum,5,Decision Tree,0.013480430143994138,-0.10888894304070595,0.16514192722011514,-0.4301859457024402,0.12236937318470009,0.5953278729225553,True,True
COST,momentum,5,Random Forest,-0.026909468886930688,-0.10888894304070595,-0.07062264952784422,-0.4301859457024402,0.08197947415377527,0.3595632961745959,True,True
COST,momentum,5,XGBoost,-0.11088659334058493,-0.10888894304070595,-0.5271327432714872,-0.4301859457024402,-0.0019976502998789725,-0.096946797569047,False,False
COST,momentum,10,Logistic Regression,-0.09026032523334249,-0.10888894304070595,-0.6444595610128956,-0.4301859457024402,0.018628617807363468,-0.2142736153104554,True,False
COST,momentum,10,Decision Tree,-0.07677794600965182,-0.10888894304070595,-0.3599210779511358,-0.4301859457024402,0.032110997031054134,0.07026486775130436,True,True
COST,momentum,10,Random Forest,0.06249182684797305,-0.10888894304070595,0.8532367826190235,-0.4301859457024402,0.171380769888679,1.2834227283214636,True,True
COST,momentum,10,XGBoost,-0.14657363257771405,-0.10888894304070595,-1.2649823905364928,-0.4301859457024402,-0.0376846895370081,-0.8347964448340526,False,False
JNJ,defensive,5,Logistic Regression,0.21209349498814056,0.47809384993796633,1.2149045920017623,2.140239299361269,-0.26600035494982577,-0.9253347073595066,False,False
JNJ,defensive,5,Decision Tree,0.3447439013985458,0.47809384993796633,1.7549705420592654,2.140239299361269,-0.1333499485394205,-0.3852687573020035,False,False
JNJ,defensive,5,Random Forest,0.20870939634436692,0.47809384993796633,1.3944189653998147,2.140239299361269,-0.2693844535935994,-0.7458203339614542,False,False
JNJ,defensive,5,XGBoost,0.3373938546186557,0.47809384993796633,2.0474870950736133,2.140239299361269,-0.14069999531931066,-0.09275220428765563,False,False
JNJ,defensive,10,Logistic Regression,0.22399367907934842,0.47809384993796633,1.256771957760444,2.140239299361269,-0.2541001708586179,-0.883467341600825,False,False
JNJ,defensive,10,Decision Tree,0.10947633540495727,0.47809384993796633,1.033996644094031,2.140239299361269,-0.36861751453300906,-1.106242655267238,False,False
JNJ,defensive,10,Random Forest,0.18050361665000825,0.47809384993796633,1.264681834828055,2.140239299361269,-0.2975902332879581,-0.8755574645332138,False,False
JNJ,defensive,10,XGBoost,0.1848954672805625,0.47809384993796633,1.2647563158248896,2.140239299361269,-0.29319838265740383,-0.8754829835363793,False,False
PG,defensive,5,Logistic Regression,-0.14164892358646763,-0.1425067166002396,-0.7258572166481155,-0.7312481099137398,0.0008577930137719791,0.0053908932656242525,True,True
PG,defensive,5,Decision Tree,0.0048464976345337085,-0.1425067166002396,0.17354055715976008,-0.7312481099137398,0.14735321423477332,0.9047886670734999,True,True
PG,defensive,5,Random Forest,-0.02785792535881737,-0.1425067166002396,-0.3512521272315247,-0.7312481099137398,0.11464879124142224,0.37999598268221507,True,True
PG,defensive,5,XGBoost,0.233093412745639,-0.1425067166002396,1.6804985559624568,-0.7312481099137398,0.3756001293458786,2.411746665876197,True,True
PG,defensive,10,Logistic Regression,-0.14164892358646763,-0.1425067166002396,-0.7258572166481155,-0.7312481099137398,0.0008577930137719791,0.0053908932656242525,True,True
PG,defensive,10,Decision Tree,0.02474323986344995,-0.1425067166002396,0.3693408123327627,-0.7312481099137398,0.16724995646368956,1.1005889222465024,True,True
PG,defensive,10,Random Forest,0.041538826284316155,-0.1425067166002396,0.5400808979190997,-0.7312481099137398,0.18404554288455577,1.2713290078328394,True,True
PG,defensive,10,XGBoost,-0.0007239231362635712,-0.1425067166002396,0.0781060547759761,-0.7312481099137398,0.14178279346397604,0.8093541646897159,True,True
KO,defensive,5,Logistic Regression,0.15499059909264568,0.12806007045890944,1.7153697131617056,0.7798236404105608,0.02693052863373624,0.9355460727511448,True,True
KO,defensive,5,Decision Tree,0.10952287705419539,0.12806007045890944,2.0319427378059824,0.7798236404105608,-0.018537193404714047,1.2521190973954215,False,True
KO,defensive,5,Random Forest,0.0,0.12806007045890944,0.0,0.7798236404105608,-0.12806007045890944,-0.7798236404105608,False,False
KO,defensive,5,XGBoost,0.07302220806178927,0.12806007045890944,1.6915857630357656,0.7798236404105608,-0.05503786239712016,0.9117621226252047,False,True
KO,defensive,10,Logistic Regression,0.13838839052139407,0.12806007045890944,1.4579559521309953,0.7798236404105608,0.01032832006248463,0.6781323117204344,True,True
KO,defensive,10,Decision Tree,0.029889208909184894,0.12806007045890944,0.44595079530830634,0.7798236404105608,-0.09817086154972454,-0.3338728451022545,False,False
KO,defensive,10,Random Forest,0.0,0.12806007045890944,0.0,0.7798236404105608,-0.12806007045890944,-0.7798236404105608,False,False
KO,defensive,10,XGBoost,0.0,0.12806007045890944,0.0,0.7798236404105608,-0.12806007045890944,-0.7798236404105608,False,False
PEP,defensive,5,Logistic Regression,0.015325885680469664,-0.02178446619532537,0.18036727246641931,0.015501532236695353,0.037110351875795033,0.16486574022972397,True,True
